label,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92
2,0,0,0.015,0.985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.79717,-3.74986,-9.05128,39.4,41.1111,34.6429,0.104556,0.211738,0.122809,0.00956296,0.0198305,0.0132764,0.0977904,0.140821,0.115223,0.162913,0.23027,0.229901,0.229284,0.228423,0.227317,0.225967,0.224375,0.222543,0.220473,0.218167,0.215627,0.212856,0.212401,0.30022,0.299738,0.298935,0.297811,0.296369,0.294609,0.292534,0.290146,0.287447,0.28444,0.281128,0.277516,0.334629,0.472984,0.472224,0.470958,0.469188,0.466916,0.464144,0.460875,0.457112,0.45286,0.448122,0.442905,0.437214,-0.998452,-0.998151,0.996132,-0.666605,0.466871,-0.561305,10.1944
2,0,0,0.04,0.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.71966,-3.68266,-9.1251,45.3488,48.7179,32.3729,0.0530606,0.0912511,0.0405057,0.00616668,0.00982963,0.00401619,0.0785282,0.0991445,0.0633735,0.160733,0.227189,0.226824,0.226216,0.225366,0.224274,0.222943,0.221373,0.219565,0.217523,0.215247,0.212741,0.210008,0.210227,0.297146,0.296669,0.295874,0.294762,0.293334,0.291593,0.289539,0.287175,0.284503,0.281527,0.27825,0.274674,0.331617,0.468726,0.467973,0.466718,0.464965,0.462713,0.459965,0.456726,0.452997,0.448783,0.444088,0.438918,0.433278,-0.999304,-0.99943,0.999221,-0.437529,0.182568,-0.203718,10.2103
2,0,0,0.055,0.945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.65509,-3.62634,-9.16904,41.087,45.8537,35.5556,0.0476613,0.0562363,0.035599,0.00490663,0.00529032,0.00328272,0.0700474,0.0727346,0.057295,0.155371,0.21961,0.219257,0.218669,0.217847,0.216792,0.215505,0.213987,0.21224,0.210266,0.208066,0.205644,0.203001,0.201289,0.284513,0.284056,0.283294,0.28223,0.280863,0.279195,0.277229,0.274965,0.272408,0.269558,0.26642,0.262996,0.333724,0.471705,0.470947,0.469685,0.46792,0.465653,0.462889,0.459628,0.455876,0.451635,0.446911,0.441708,0.436032,-0.999658,-0.999617,0.999747,-0.393241,0.22093,-0.260903,10.2118
2,0,0,0.035,0.965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.69954,-3.5488,-9.19155,38.9796,44.6341,37.6471,0.0452396,0.0781944,0.0350145,0.00647183,0.0107376,0.00400057,0.0804477,0.103623,0.0632501,0.160237,0.226488,0.226124,0.225518,0.22467,0.223582,0.222255,0.220689,0.218887,0.216851,0.214583,0.212085,0.209359,0.201876,0.285342,0.284884,0.28412,0.283053,0.281682,0.280009,0.278037,0.275767,0.273202,0.270344,0.267197,0.263763,0.333592,0.471518,0.470761,0.469499,0.467735,0.465469,0.462706,0.459447,0.455696,0.451456,0.446734,0.441533,0.435859,-0.998254,-0.999518,0.998994,0.178421,-0.532181,-0.275173,10.2174
2,0,0,0.01,0.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.73513,-3.47251,-9.21169,38.3673,38.9583,36.9811,0.0334804,0.0482397,0.0283218,0.0036852,0.0061457,0.0026049,0.0607058,0.0783945,0.0510383,0.157976,0.223292,0.222934,0.222336,0.221501,0.220428,0.219119,0.217576,0.2158,0.213792,0.211556,0.209093,0.206406,0.196182,0.277294,0.276849,0.276107,0.275069,0.273737,0.272112,0.270195,0.267989,0.265496,0.262719,0.25966,0.256324,0.333741,0.471728,0.47097,0.469708,0.467943,0.465677,0.462912,0.459651,0.455898,0.451657,0.446933,0.441729,0.436053,-0.999692,-0.999822,0.999702,-0.390847,-0.147045,0.22907,10.2178
2,0,0,0.03,0.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.67901,-3.48694,-9.22542,37.3077,40.8333,36.2963,0.0399272,0.0537851,0.0297628,0.00483938,0.00820397,0.0028681,0.0695657,0.0905758,0.0535547,0.154054,0.217748,0.217398,0.216816,0.216001,0.214955,0.213678,0.212173,0.210441,0.208484,0.206303,0.203901,0.201281,0.194434,0.274824,0.274383,0.273648,0.272619,0.271299,0.269688,0.267789,0.265602,0.263131,0.260379,0.257348,0.254041,0.334124,0.47227,0.471511,0.470248,0.468481,0.466212,0.463444,0.460179,0.456422,0.452177,0.447446,0.442237,0.436555,-0.999716,-0.999682,0.999475,-0.700927,-0.15589,0.255458,10.2205
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.70249,-3.48042,-9.22589,34.7273,33.2759,30.3125,0.0137468,0.0182579,0.0215795,0.00119469,0.00161647,0.00190941,0.0345643,0.0402054,0.0436968,0.158017,0.223351,0.222992,0.222394,0.221559,0.220486,0.219176,0.217633,0.215856,0.213848,0.211611,0.209147,0.20646,0.192535,0.27214,0.271703,0.270975,0.269956,0.268649,0.267054,0.265173,0.263008,0.260561,0.257836,0.254834,0.251559,0.333745,0.471734,0.470976,0.469713,0.467948,0.465682,0.462917,0.459657,0.455904,0.451663,0.446938,0.441735,0.436058,-0.999948,-0.999977,0.999973,0.269357,-0.0307911,-0.0371,10.2242
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.72208,-3.54308,-9.19728,35,35.9259,38,0.0195213,0.0448938,0.0255313,0.00188748,0.0063667,0.00260456,0.0434451,0.0797916,0.0510349,0.158844,0.224519,0.224159,0.223558,0.222718,0.221639,0.220323,0.218771,0.216985,0.214967,0.212718,0.210242,0.20754,0.196257,0.2774,0.276955,0.276212,0.275174,0.273842,0.272216,0.270299,0.268092,0.265598,0.262819,0.25976,0.256422,0.33365,0.471599,0.470842,0.46958,0.467815,0.46555,0.462786,0.459526,0.455774,0.451534,0.446811,0.441609,0.435935,-0.999546,-0.999937,0.999687,0.335028,0.171254,0.177752,10.2255
3,0.065,0.075,0.2,0.655,0.005,0,0,0,0,0,0.635,0,0,0.02,0.03,0.26,0.045,0.01,0,0,0.67,0.125,0.195,0.01,0,0,0,0,0,0,1.49958,1.11122,-5.97004,36.1111,32.1311,36.0377,1.6911,5.89952,4.14901,0.170843,0.440646,0.312317,0.413332,0.663812,0.558853,0.345616,0.488514,0.487729,0.486422,0.484594,0.482247,0.479384,0.476007,0.472121,0.467729,0.462836,0.457448,0.45157,0.381159,0.538751,0.537886,0.536444,0.534428,0.53184,0.528682,0.524958,0.520672,0.515829,0.510433,0.504491,0.498008,0.357203,0.504891,0.50408,0.502729,0.50084,0.498414,0.495455,0.491965,0.487949,0.48341,0.478353,0.472784,0.466709,-0.401727,-0.737956,0.415673,-0.590948,-0.621407,0.950946,10.1202
3,0,0.525,0.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.24,0.76,0,0,0,0,0,0,0,-0.00823113,9.75764,0.0911006,39.7959,33.9655,32.3333,0.0950771,0.036771,0.107387,0.00899882,0.00336366,0.00952249,0.0948621,0.057997,0.0975833,-0.0394959,-0.0558257,-0.055736,-0.0555867,-0.0553778,-0.0551096,-0.0547824,-0.0543965,-0.0539524,-0.0534505,-0.0528914,-0.0522756,-0.0516039,0.342173,0.483647,0.48287,0.481576,0.479766,0.477443,0.474608,0.471265,0.467418,0.463069,0.458225,0.452891,0.447071,-0.0240124,-0.0339404,-0.0338859,-0.0337951,-0.0336681,-0.033505,-0.0333061,-0.0330715,-0.0328015,-0.0324963,-0.0321564,-0.031782,-0.0313737,-0.0646433,-0.245201,0.559128,-0.0206848,-0.252902,-0.292403,9.75983
3,0,0.355,0.645,0,0,0,0,0,0,0,0,0,0,0,0,0.985,0.015,0,0,0,0,0.155,0.845,0,0,0,0,0,0,0,0.0691707,9.75087,0.160977,45.3488,31.7742,32.931,0.208803,0.0615596,0.125557,0.0254198,0.00848668,0.0121784,0.159436,0.0921232,0.110356,0.0909027,0.128487,0.128281,0.127937,0.127456,0.126839,0.126086,0.125198,0.124175,0.12302,0.121733,0.120316,0.11877,0.343658,0.485746,0.484966,0.483666,0.481848,0.479515,0.476668,0.47331,0.469446,0.465079,0.460214,0.454856,0.449011,0.00378764,0.00535367,0.00534507,0.00533074,0.00531071,0.00528499,0.00525361,0.00521661,0.00517402,0.00512588,0.00507226,0.00501321,0.00494879,0.188187,0.129335,0.682319,-0.0617248,0.000437525,-0.0522354,9.76062
3,0,0.515,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0.985,0.015,0,0,0,0,0.04,0.96,0,0,0,0,0,0,0,0.00716904,9.74054,0.276561,38.8,38.0392,32.1311,0.195308,0.0565002,0.130666,0.0251932,0.00660562,0.0131064,0.158724,0.0812749,0.114483,0.0943511,0.133361,0.133147,0.13279,0.132291,0.13165,0.130869,0.129947,0.128886,0.127687,0.126351,0.12488,0.123276,0.342499,0.484108,0.48333,0.482035,0.480223,0.477898,0.47506,0.471714,0.467863,0.463511,0.458662,0.453322,0.447497,0.0277565,0.0392326,0.0391696,0.0390646,0.0389178,0.0387294,0.0384994,0.0382282,0.0379161,0.0375634,0.0371705,0.0367377,0.0362656,0.0222043,-0.11829,0.830139,0.217734,-0.242537,-0.0961319,9.7527
3,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0.005,0,0,0,0,0.07,0.93,0,0,0,0,0,0,0,0.023217,9.74929,0.219353,39.7959,32.6667,30.1562,0.153767,0.0353666,0.114576,0.0143079,0.00374089,0.0106448,0.119616,0.0611628,0.103174,0.00860284,0.0121597,0.0121402,0.0121077,0.0120622,0.0120038,0.0119325,0.0118484,0.0117517,0.0116424,0.0115206,0.0113865,0.0112402,0.342627,0.484288,0.48351,0.482215,0.480402,0.478076,0.475237,0.47189,0.468037,0.463683,0.458833,0.453491,0.447664,0.00707983,0.010007,0.00999096,0.00996418,0.00992674,0.00987866,0.00982001,0.00975084,0.00967123,0.00958126,0.00948104,0.00937066,0.00925025,0.113379,0.0258983,0.82355,-0.113422,-0.121119,-0.307429,9.75505
3,0,0.285,0.715,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.01,0,0,0,0,0.005,0.995,0,0,0,0,0,0,0,0.072271,9.74498,0.26208,39.5918,33.0508,29.0909,0.110543,0.03715,0.0767028,0.0108856,0.00470993,0.00736863,0.104334,0.0686289,0.0858407,-0.0219117,-0.0309713,-0.0309215,-0.0308387,-0.0307228,-0.030574,-0.0303925,-0.0301784,-0.029932,-0.0296536,-0.0293434,-0.0290017,-0.0286291,0.342753,0.484466,0.483687,0.482391,0.480578,0.478251,0.475411,0.472063,0.468209,0.463853,0.459001,0.453657,0.447828,-0.0305977,-0.0432485,-0.043179,-0.0430633,-0.0429015,-0.0426937,-0.0424402,-0.0421413,-0.0417972,-0.0414084,-0.0409753,-0.0404982,-0.0399778,0.425929,0.372284,0.928862,0.158355,-0.0675844,-0.140045,9.75053
3,0,0.335,0.665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.045,0.955,0,0,0,0,0,0,0,0.0991883,9.73411,0.327608,47.75,32.5424,33.6842,0.198856,0.0503118,0.159168,0.0176537,0.00476397,0.0142787,0.132867,0.0690215,0.119493,0.0411687,0.0581901,0.0580966,0.0579409,0.0577232,0.0574437,0.0571026,0.0567004,0.0562375,0.0557143,0.0551315,0.0544897,0.0537895,0.342245,0.483748,0.482971,0.481677,0.479866,0.477542,0.474707,0.471363,0.467515,0.463166,0.458321,0.452985,0.447164,0.0382782,0.0541046,0.0540177,0.0538729,0.0536705,0.0534106,0.0530934,0.0527195,0.052289,0.0518026,0.0512607,0.050664,0.0500129,0.368543,0.378523,0.849837,-0.10384,0.131684,-0.391758,9.74543
3,0,0.775,0.225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0.98,0,0,0,0,0,0,0,-0.0881563,9.73161,0.418425,44.6512,35.2727,36.7925,0.127941,0.0413927,0.120218,0.0124076,0.00385819,0.0116114,0.111389,0.0621144,0.107756,-0.0102329,-0.0144638,-0.0144406,-0.0144019,-0.0143478,-0.0142783,-0.0141935,-0.0140935,-0.0139785,-0.0138484,-0.0137036,-0.013544,-0.01337,0.342226,0.483722,0.482945,0.48165,0.47984,0.477517,0.474681,0.471338,0.46749,0.463141,0.458296,0.452961,0.44714,0.0246219,0.0348019,0.034746,0.0346529,0.0345227,0.0343555,0.0341515,0.033911,0.0336341,0.0333212,0.0329727,0.0325888,0.03217,-0.449778,-0.414764,0.930073,-0.170789,0.00960733,-0.387742,9.74398
3,0,0.87,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.025,0.975,0,0,0,0,0,0,0,-0.139366,9.75172,0.297128,35.6604,32.1667,31.3115,0.0971713,0.0386275,0.106799,0.00855127,0.0036373,0.00966768,0.0924731,0.06031,0.0983244,-0.0472576,-0.0667965,-0.0666892,-0.0665105,-0.0662605,-0.0659396,-0.0655481,-0.0650864,-0.064555,-0.0639545,-0.0632855,-0.0625487,-0.061745,0.342307,0.483836,0.483059,0.481764,0.479954,0.477629,0.474794,0.471449,0.4676,0.46325,0.458405,0.453068,0.447246,-0.0208355,-0.0294501,-0.0294028,-0.029324,-0.0292138,-0.0290723,-0.0288997,-0.0286961,-0.0284619,-0.0281971,-0.0279021,-0.0275773,-0.0272229,-0.755427,-0.618581,0.907454,-0.0430498,0.246585,-0.441675,9.75895
3,0,0.635,0.365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005,0.995,0,0,0,0,0,0,0,-0.0413953,9.73545,0.389426,47.25,38.4,35.9259,0.209696,0.0492065,0.114962,0.0192538,0.00454114,0.0103027,0.138758,0.067388,0.101502,0.0392671,0.0555023,0.0554131,0.0552646,0.0550569,0.0547903,0.054465,0.0540813,0.0536398,0.0531408,0.0525849,0.0519727,0.0513049,0.341926,0.483298,0.482522,0.481229,0.47942,0.477098,0.474266,0.470925,0.46708,0.462735,0.457895,0.452564,0.446748,0.0113419,0.0160313,0.0160056,0.0159627,0.0159027,0.0158257,0.0157317,0.0156209,0.0154934,0.0153493,0.0151887,0.0150119,0.014819,-0.152027,-0.138201,0.935611,-0.265411,0.00741449,-0.415633,9.74822
3,0,0.78,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0.005,0,0,0,0,0.065,0.935,0,0,0,0,0,0,0,-0.161546,9.73866,0.376438,42.3913,34.386,37.0588,0.218649,0.0526831,0.183934,0.021234,0.005284,0.0169277,0.145719,0.0726911,0.130107,0.0471354,0.0666238,0.0665168,0.0663385,0.0660892,0.0657692,0.0653787,0.0649182,0.0643881,0.0637892,0.0631219,0.062387,0.0615853,0.342285,0.483805,0.483028,0.481734,0.479923,0.477599,0.474763,0.471419,0.46757,0.463221,0.458375,0.453039,0.447217,0.0565384,0.0799146,0.0797862,0.0795724,0.0792733,0.0788894,0.078421,0.0778686,0.0772329,0.0765144,0.075714,0.0748326,0.073871,-0.474643,-0.306672,0.842477,-0.133325,0.196988,-0.320573,9.75485
3,0,0.81,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.01,0,0,0,0,0.02,0.98,0,0,0,0,0,0,0,-0.139431,9.74341,0.350173,45.5814,36.8627,35.8182,0.139681,0.0471484,0.107901,0.0136638,0.00508919,0.0101901,0.116892,0.0713386,0.100946,0.0152833,0.0216022,0.0215675,0.0215097,0.0214289,0.0213251,0.0211985,0.0210492,0.0208773,0.0206831,0.0204668,0.0202285,0.0199686,0.342441,0.484025,0.483247,0.481952,0.480141,0.477816,0.474979,0.471633,0.467783,0.463431,0.458583,0.453244,0.44742,0.00964997,0.0136398,0.0136179,0.0135814,0.0135304,0.0134648,0.0133849,0.0132906,0.0131821,0.0130595,0.0129229,0.0127724,0.0126083,-0.5861,-0.566035,0.923829,-0.163042,-0.0807666,-0.31931,9.75369
3,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.156883,9.7436,0.365354,40,35,32.8333,0.0993087,0.0276684,0.0728105,0.00916382,0.00267006,0.00676584,0.0957279,0.0516726,0.0822547,-0.0443491,-0.0626855,-0.0625848,-0.0624171,-0.0621825,-0.0618814,-0.061514,-0.0610807,-0.060582,-0.0600184,-0.0593906,-0.0586992,-0.0579449,0.342088,0.483526,0.482749,0.481455,0.479646,0.477323,0.474489,0.471147,0.4673,0.462953,0.45811,0.452777,0.446959,-0.0368516,-0.0520882,-0.0520045,-0.0518651,-0.0516702,-0.05142,-0.0511147,-0.0507547,-0.0503403,-0.049872,-0.0493503,-0.0487758,-0.048149,-0.771263,-0.725546,0.966995,-0.121575,0.125627,-0.379458,9.75304
3,0,0.725,0.275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07,0.93,0,0,0,0,0,0,0,-0.112564,9.74724,0.281851,43.8636,37.3077,34.386,0.179396,0.052492,0.116938,0.0175348,0.00498671,0.011099,0.132419,0.0706166,0.105352,0.0354183,0.0500622,0.0499817,0.0498478,0.0496605,0.04942,0.0491265,0.0487805,0.0483822,0.0479322,0.0474308,0.0468786,0.0462762,0.342203,0.483689,0.482912,0.481618,0.479808,0.477484,0.474649,0.471306,0.467458,0.463109,0.458265,0.45293,0.44711,-0.000238342,-0.000336887,-0.000336345,-0.000335444,-0.000334183,-0.000332565,-0.00033059,-0.000328262,-0.000325582,-0.000322553,-0.000319179,-0.000315463,-0.000311409,-0.414659,-0.233369,0.872356,-0.20255,0.288341,-0.363255,9.75639
3,0,0.76,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0.005,0,0,0,0,0.015,0.985,0,0,0,0,0,0,0,-0.135573,9.73293,0.419521,43.6364,36.7308,39.3878,0.143492,0.0505769,0.150432,0.0125162,0.00529499,0.0134254,0.111876,0.0727667,0.115868,-0.0040634,-0.00574344,-0.00573422,-0.00571885,-0.00569736,-0.00566977,-0.0056361,-0.0055964,-0.00555071,-0.00549908,-0.00544155,-0.0053782,-0.00530909,0.342322,0.483857,0.48308,0.481785,0.479975,0.47765,0.474814,0.47147,0.46762,0.46327,0.458424,0.453087,0.447265,0.0400241,0.0565723,0.0564814,0.0563301,0.0561184,0.0558466,0.055515,0.055124,0.0546739,0.0541653,0.0535987,0.0529747,0.052294,-0.607815,-0.586468,0.909897,0.0371091,-0.0992883,-0.352634,9.74638
3,0,0.81,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.065,0.935,0,0,0,0,0,0,0,-0.145297,9.73779,0.390723,48.25,34.9091,36.4151,0.212715,0.0517667,0.21129,0.0209536,0.00479722,0.0195176,0.144754,0.069262,0.139705,0.0754147,0.106595,0.106424,0.106139,0.10574,0.105228,0.104603,0.103866,0.103018,0.10206,0.100992,0.0998167,0.0985341,0.342613,0.484268,0.48349,0.482195,0.480383,0.478056,0.475218,0.47187,0.468018,0.463664,0.458814,0.453472,0.447645,0.0583399,0.0824609,0.0823284,0.0821078,0.0817992,0.0814031,0.0809198,0.0803498,0.0796938,0.0789524,0.0781265,0.077217,0.0762247,-0.44017,-0.462893,0.815379,0.0111594,-0.19943,-0.337366,9.75513
3,0,0.865,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.02,0,0,0,0,0.055,0.945,0,0,0,0,0,0,0,-0.273087,9.74113,0.384365,47.0732,33.8596,37.3077,0.238011,0.0799734,0.175874,0.0228026,0.00974931,0.0171272,0.151005,0.0987386,0.130871,0.0852003,0.120427,0.120233,0.119911,0.119461,0.118882,0.118176,0.117344,0.116386,0.115303,0.114097,0.112769,0.11132,0.343082,0.484932,0.484153,0.482856,0.481041,0.478711,0.475869,0.472517,0.468659,0.4643,0.459443,0.454094,0.448259,0.0717028,0.101349,0.101186,0.100915,0.100536,0.100049,0.0994547,0.0987541,0.0979479,0.0970367,0.0960217,0.0949038,0.0936843,-0.646427,-0.590503,0.843079,-0.0225653,-0.107555,-0.379512,9.76087
3,0,0.705,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.02,0,0,0,0,0.095,0.905,0,0,0,0,0,0,0,-0.118322,9.74286,0.320514,44.4186,35,32.7119,0.216337,0.0750678,0.183514,0.0203518,0.0090855,0.0168023,0.14266,0.0953179,0.129624,0.0651496,0.092086,0.0919381,0.0916917,0.0913471,0.0909048,0.090365,0.0897285,0.0889959,0.0881681,0.0872458,0.08623,0.085122,0.34307,0.484915,0.484136,0.482839,0.481024,0.478695,0.475852,0.472501,0.468643,0.464283,0.459427,0.454078,0.448243,0.0694714,0.0981948,0.098037,0.0977743,0.0974069,0.0969351,0.0963596,0.0956809,0.0948997,0.0940169,0.0930334,0.0919503,0.0907687,-0.381669,-0.355753,0.801801,-0.12124,-0.0913436,-0.18372,9.75596
0,0.06,0.11,0.215,0.255,0.24,0.07,0.03,0.01,0.005,0.005,0,0,0.005,0.08,0.33,0.27,0.155,0.09,0.06,0.01,0.31,0.49,0.11,0.045,0.02,0.01,0.01,0,0.005,0,3.75362,8.93719,-1.23117,43.8636,33.5088,38.0392,2.9203,2.79242,2.07808,0.271252,0.245507,0.220632,0.520818,0.495487,0.469715,0.44721,0.632112,0.631097,0.629406,0.62704,0.624004,0.620299,0.615929,0.610901,0.605218,0.598887,0.591915,0.584309,0.471347,0.666228,0.665157,0.663375,0.660882,0.657681,0.653776,0.649171,0.643871,0.637882,0.631209,0.623861,0.615844,0.416221,0.58831,0.587365,0.585791,0.583589,0.580763,0.577315,0.573248,0.568568,0.563279,0.557387,0.550898,0.543819,0.751094,-0.00580933,-0.376951,0.383184,0.377359,-0.10338,10.7499
0,0.05,0.13,0.17,0.22,0.285,0.09,0.02,0.02,0.01,0.005,0,0,0,0.05,0.385,0.25,0.165,0.06,0.075,0.015,0.335,0.43,0.145,0.035,0.035,0.01,0.005,0,0,0.005,3.88754,8.95497,-1.26079,45.2381,33.1034,35.4545,3.13264,2.72712,2.11061,0.284434,0.240149,0.224668,0.533323,0.49005,0.473991,0.445335,0.629462,0.628451,0.626767,0.624411,0.621387,0.617698,0.613347,0.608339,0.60268,0.596376,0.589433,0.581859,0.460281,0.650587,0.649541,0.647801,0.645366,0.642241,0.638428,0.633931,0.628755,0.622906,0.61639,0.609214,0.601386,0.411881,0.582175,0.58124,0.579682,0.577504,0.574707,0.571295,0.567271,0.56264,0.557406,0.551575,0.545153,0.538148,0.741898,0.0698652,-0.368142,0.361264,0.48803,-0.0706152,10.8633
0,0.07,0.135,0.165,0.25,0.19,0.13,0.025,0.015,0.01,0.01,0,0,0.005,0.1,0.32,0.25,0.165,0.075,0.07,0.015,0.305,0.495,0.095,0.045,0.02,0.02,0,0,0.015,0.005,3.87522,8.84818,-1.05217,47.4359,32.3729,36.6038,3.39478,2.82586,2.28592,0.30711,0.248902,0.263985,0.554175,0.498901,0.513794,0.455201,0.643407,0.642373,0.640652,0.638244,0.635153,0.631382,0.626935,0.621816,0.616032,0.609588,0.602491,0.594749,0.457425,0.646551,0.645512,0.643782,0.641363,0.638257,0.634467,0.629998,0.624854,0.619042,0.612566,0.605435,0.597655,0.43875,0.620154,0.619158,0.617498,0.615178,0.612198,0.608564,0.604277,0.599344,0.593768,0.587557,0.580717,0.573254,0.68907,0.227904,-0.299957,0.255459,0.568801,-0.134642,10.9722
0,0.075,0.145,0.14,0.205,0.275,0.105,0.01,0.025,0.02,0,0,0,0,0.095,0.335,0.27,0.145,0.07,0.06,0.025,0.265,0.52,0.115,0.05,0.015,0.005,0.005,0.015,0.005,0.005,3.87534,8.81253,-0.974214,49.2105,34.3636,36.6038,3.48922,2.82733,2.21874,0.310378,0.251811,0.263743,0.557116,0.501808,0.513559,0.45201,0.638896,0.63787,0.63616,0.633769,0.6307,0.626955,0.622539,0.617457,0.611713,0.605314,0.598267,0.590579,0.461743,0.652653,0.651605,0.649859,0.647416,0.644281,0.640456,0.635945,0.630752,0.624885,0.618348,0.611149,0.603296,0.436708,0.617267,0.616276,0.614624,0.612314,0.609349,0.605731,0.601464,0.596554,0.591004,0.584822,0.578014,0.570586,0.686601,0.244267,-0.280844,0.259784,0.56738,-0.128378,10.9814
0,0.085,0.145,0.145,0.175,0.285,0.1,0.03,0.02,0.005,0.01,0,0,0.005,0.045,0.36,0.305,0.15,0.06,0.05,0.025,0.305,0.505,0.1,0.05,0.01,0.02,0,0,0.01,0,3.8379,8.85265,-1.14531,46.4286,32.2951,36.7925,3.50238,2.68869,1.98273,0.308464,0.242619,0.224986,0.555396,0.492564,0.474327,0.460557,0.650977,0.649932,0.64819,0.645754,0.642627,0.638811,0.634312,0.629133,0.62328,0.61676,0.60958,0.601747,0.460292,0.650603,0.649558,0.647817,0.645383,0.642257,0.638444,0.633947,0.628771,0.622922,0.616406,0.60923,0.601401,0.429226,0.606692,0.605717,0.604094,0.601824,0.598909,0.595353,0.59116,0.586333,0.580879,0.574803,0.568111,0.560811,0.700471,0.057924,-0.399338,0.311718,0.398679,-0.245695,10.8796
0,0.06,0.165,0.14,0.195,0.27,0.105,0.025,0.03,0,0.01,0,0,0,0.08,0.345,0.245,0.18,0.075,0.055,0.02,0.29,0.46,0.145,0.065,0.015,0.015,0.005,0.005,0,0,3.96109,8.87265,-1.11007,47.25,33.0508,40.2083,3.44791,2.82185,2.19198,0.304898,0.244883,0.220246,0.552175,0.494857,0.469304,0.466573,0.659481,0.658421,0.656657,0.654189,0.651021,0.647155,0.642597,0.637351,0.631422,0.624817,0.617542,0.609607,0.460571,0.650997,0.649951,0.64821,0.645774,0.642646,0.638831,0.634331,0.629152,0.623299,0.616779,0.609599,0.601765,0.419111,0.592396,0.591444,0.589859,0.587642,0.584796,0.581324,0.57723,0.572517,0.567191,0.561258,0.554724,0.547596,0.712316,0.126992,-0.361862,0.306632,0.510461,-0.143453,10.881
0,0.025,0.135,0.195,0.175,0.28,0.135,0.015,0.025,0.005,0.01,0,0,0.005,0.06,0.35,0.265,0.16,0.075,0.065,0.02,0.31,0.43,0.15,0.075,0.01,0.015,0.005,0.005,0,0,4.23406,8.94485,-0.977459,43.9535,32.0339,35,3.30352,2.82876,2.09495,0.288521,0.248102,0.210244,0.537141,0.498098,0.458523,0.447284,0.632216,0.631201,0.629509,0.627143,0.624106,0.620401,0.616031,0.611001,0.605317,0.598985,0.592012,0.584405,0.458993,0.648766,0.647724,0.645988,0.64356,0.640443,0.636641,0.632157,0.626995,0.621163,0.614665,0.607509,0.599703,0.406629,0.574753,0.573829,0.572292,0.570141,0.56738,0.564011,0.560038,0.555466,0.550299,0.544542,0.538203,0.531287,0.766255,0.0715559,-0.308351,0.378546,0.449683,-0.0507789,10.9107
